,env,rewardfun,iteration,rewards,rewards_variance,durations,detected,missed,ttf,napfd,recall,avg_precision,step
86,apache_commons,add_tcfail_3,6,0.010813834314515951,0.024330659734543993,0.1447189109666007,2.2857142857142856,0.0,254.42857142857142,0.40424203752009114,1.0,123.0,134.42857142857142
87,apache_commons,add_tcfail_3,7,0.010813834314515951,0.024330659734543993,0.09824417318616595,2.2857142857142856,0.0,234.67857142857142,0.5004552945517864,1.0,123.0,134.42857142857142
88,apache_commons,add_tcfail_3,8,0.010813834314515951,0.024330659734543993,0.10048177412578038,2.2857142857142856,0.0,234.89285714285714,0.5185337291204971,1.0,123.0,134.42857142857142
89,apache_commons,add_tcfail_3,9,0.010813834314515951,0.024330659734543993,0.09927902902875628,2.2857142857142856,0.0,225.64285714285714,0.5239113819965402,1.0,123.0,134.42857142857142
90,apache_commons,tcfail,0,0.008131610169633827,0.016167759142881658,0.09924423694610596,2.0357142857142856,0.25,282.9642857142857,0.3471958613893475,0.9166666666666667,123.0,134.42857142857142
91,apache_commons,tcfail,1,0.008454329618859299,0.01681028190173117,0.1004237277167184,2.142857142857143,0.14285714285714285,344.0357142857143,0.29760829149728185,0.9523809523809524,123.0,134.42857142857142
92,apache_commons,tcfail,10,0.008454329618859299,0.01681028190173117,0.0993591206414359,2.142857142857143,0.14285714285714285,437.14285714285717,0.14039363487215703,0.9523809523809524,123.0,134.42857142857142
93,apache_commons,tcfail,11,0.008131610169633827,0.016167759142881658,0.10010210105351039,2.0357142857142856,0.25,274.35714285714283,0.3512850401954531,0.9166666666666667,123.0,134.42857142857142
94,apache_commons,tcfail,12,0.008219216538822821,0.01633983623888472,0.09878968341009957,2.0357142857142856,0.25,289.32142857142856,0.3246253840335602,0.9166666666666667,123.0,134.42857142857142
95,apache_commons,tcfail,13,0.008023385061408718,0.01595163688130485,0.09819568906511579,2.0,0.2857142857142857,314.4642857142857,0.28310902778275604,0.9047619047619048,123.0,134.42857142857142
96,apache_commons,tcfail,14,0.008348060386084042,0.016598035936794816,0.10092087302889143,2.107142857142857,0.17857142857142858,323.82142857142856,0.29173645487301847,0.9404761904761905,123.0,134.42857142857142
97,apache_commons,tcfail,15,0.007855712358524747,0.015620227454477848,0.09942882401602608,1.9642857142857142,0.32142857142857145,300.32142857142856,0.24715658246616728,0.8928571428571429,123.0,134.42857142857142
98,apache_commons,tcfail,16,0.008023385061408718,0.01595163688130485,0.10114187002182007,2.0,0.2857142857142857,381.82142857142856,0.16647326834337364,0.9047619047619048,123.0,134.42857142857142
99,apache_commons,tcfail,17,0.008650161096273402,0.01719848125931104,0.12207033804484776,2.1785714285714284,0.10714285714285714,350.5,0.2915449854071972,0.9642857142857143,123.0,134.42857142857142
100,apache_commons,tcfail,18,0.008023385061408718,0.01595163688130485,0.10208238022668022,2.0,0.2857142857142857,301.25,0.29445790992086124,0.9047619047619048,123.0,134.42857142857142
101,apache_commons,tcfail,19,0.008286656915975328,0.016478872474904167,0.09721506493432182,2.107142857142857,0.17857142857142858,452.9642857142857,0.1258498543001236,0.9404761904761905,123.0,134.42857142857142
102,apache_commons,tcfail,2,0.008817833799157373,0.01752989068613804,0.09898356028965541,2.2142857142857144,0.07142857142857142,290.67857142857144,0.43085907914159643,0.9761904761904762,123.0,134.42857142857142
103,apache_commons,tcfail,20,0.0084951143499319,0.01688736792728853,0.09812011889048985,2.107142857142857,0.17857142857142858,260.4642857142857,0.4391288629309765,0.9404761904761905,123.0,134.42857142857142
104,apache_commons,tcfail,21,0.007963937466749855,0.015836349716054656,0.09769476311547416,2.0,0.2857142857142857,425.57142857142856,0.1266014453083055,0.9047619047619048,123.0,134.42857142857142
105,apache_commons,tcfail,22,0.008023385061408718,0.01595163688130485,0.09821558850152153,2.0,0.2857142857142857,351.17857142857144,0.2374683535551951,0.9047619047619048,123.0,134.42857142857142
106,apache_commons,tcfail,23,0.007963937466749855,0.015836349716054656,0.10045625482286726,2.0,0.2857142857142857,415.17857142857144,0.13305999859467563,0.9047619047619048,123.0,134.42857142857142
107,apache_commons,tcfail,24,0.007963937466749855,0.015836349716054656,0.0965457728930882,2.0,0.2857142857142857,354.14285714285717,0.20916366874025166,0.9047619047619048,123.0,134.42857142857142
108,apache_commons,tcfail,25,0.008454329618859299,0.01681028190173117,0.10174811737877983,2.142857142857143,0.14285714285714285,297.85714285714283,0.3521378151657798,0.9523809523809524,123.0,134.42857142857142
109,apache_commons,tcfail,26,0.008131610169633827,0.016167759142881658,0.09977378164018903,2.0357142857142856,0.25,296.92857142857144,0.33585307063384545,0.9166666666666667,123.0,134.42857142857142
110,apache_commons,tcfail,27,0.008131610169633827,0.016167759142881658,0.12087076902389526,2.0357142857142856,0.25,431.9642857142857,0.12448622434765669,0.9166666666666667,123.0,134.42857142857142
